Year,Model,Color,Drivetrain,Base MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2023,Camry SE Hybrid Nightshade,Reservoir Blue,FWD,31190,0.0,31190.0,Port to dealer,True,DealerHold,4T1G31AK6PU058785,Rohrich Toyota,PA
2023,Camry SE Hybrid,Reservoir Blue,FWD,30190,0.0,30190.0,Port to dealer,True,,4T1G31AK6PU059029,Faulkner Toyota,PA
2023,Camry SE Hybrid,Cavalry Blue,FWD,30190,0.0,30190.0,Port to dealer,False,DealerHold,4T1G31AK6PU059032,Camelback Toyota,AZ
2023,Camry SE Hybrid,Cavalry Blue,FWD,30190,0.0,30190.0,Port to dealer,True,,4T1G31AK6PU059130,Toyota of Manhattan,NY
2023,Camry SE Hybrid Nightshade,Midnight Black Metallic,FWD,31190,0.0,31190.0,Port to dealer,False,,4T1G31AK6PU059533,Del Toyota,PA
2023,Camry SE Hybrid,Ice Cap,FWD,30190,3265.0,33455.0,Factory to port,False,,4T1G31AK6PU30A432,Toyota of Bedford,OH
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Factory to port,False,,4T1G31AK6PU30B547,Hartford Toyota,CT
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,0.0,30190.0,Factory to port,False,DealerHold,4T1G31AK6PU30B838,Interstate Toyota,NY
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,0.0,30190.0,Factory to port,False,,4T1G31AK6PU31A555,DCH Brunswick Toyota,NJ
2023,Camry SE Hybrid Nightshade,Midnight Black Metallic,FWD,31190,0.0,31190.0,Factory to port,False,,4T1G31AK6PU31B124,Capitol Toyota of Salem,OR
2023,Camry SE Hybrid Nightshade,Ice Cap,FWD,31190,1190.0,32380.0,Factory to port,False,,4T1G31AK6PU31C791,Simi Valley Toyota,CA
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,3401.0,33591.0,Factory to port,False,Available,4T1G31AK6PU614383,AutoNation Toyota Cerritos,CA
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,0.0,30190.0,Port to dealer,True,,4T1G31AK6PU616229,Smithtown Toyota,NY
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,3595.0,33785.0,At dealer,False,Available,4T1G31AK6PU617610,Cowboy Toyota,TX
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,At dealer,False,Available,4T1G31AK6PU617641,Team Toyota of Glen Mills,PA
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,At dealer,True,,4T1G31AK6PU617669,Avondale Toyota,AZ
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,2998.0,33188.0,At dealer,False,Available,4T1G31AK6PU617817,San Marcos Toyota,TX
2023,Camry SE Hybrid,Ice Cap,FWD,30190,6894.0,37084.0,At dealer,False,Available,4T1G31AK6PU617963,Joe Myers Toyota,TX
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,0.0,30190.0,At dealer,False,DealerHold,4T1G31AK6PU618014,New Country Toyota of Saratoga Springs,NY
2023,Camry SE Hybrid,Ice Cap,FWD,30190,3995.0,34185.0,At dealer,False,,4T1G31AK6PU618420,Toyota of Greenwich,CT
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,Port to dealer,False,DealerHold,4T1G31AK6PU618448,Heartland Toyota,WA
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AK6PU618465,Toyota of Glendale,CA
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,At dealer,False,,4T1G31AK6PU618482,Envision Toyota of Norwalk,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,At dealer,False,,4T1G31AK6PU618501,New Country Toyota of Westport,CT
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,At dealer,False,,4T1G31AK6PU618529,Curry Toyota,NY
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,0.0,30190.0,Port to dealer,False,DealerHold,4T1G31AK6PU618630,Maguire Toyota,NY
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,At dealer,True,,4T1G31AK6PU618790,Toyota Town,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AK6PU618904,Toyota Place,CA
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AK6PU619082,Toyota of Glendale,CA
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,Port to dealer,False,Available,4T1G31AK6PU619129,Santa Margarita Toyota,CA
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AK6PU619518,Fallon Ford Toyota,NV
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,0.0,30190.0,At dealer,True,DealerHold,4T1G31AK6PU619549,Byers Toyota,OH
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AK6PU619566,Westchester Toyota,NY
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,Port to dealer,False,Available,4T1G31AK6PU619597,Toyota of Poway,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Port to dealer,True,DealerHold,4T1G31AK6PU619745,Earnhardt Toyota,AZ
2024,Camry SE Hybrid,Predawn Gray Mica,FWD,30390,0.0,30390.0,Factory to port,False,,4T1G31AK6RU32G905,"Gale Toyota, Inc.",CT
2024,Camry SE Hybrid,Predawn Gray Mica,FWD,30390,0.0,30390.0,Factory to port,False,,4T1G31AK6RU33B456,Toyota Chula Vista,CA
2024,Camry SE Hybrid,Predawn Gray Mica,FWD,30390,2273.0,32663.0,Factory to port,False,,4T1G31AK6RU33F751,AutoNation Toyota Hayward,CA
2023,Camry SE Hybrid,Cavalry Blue,FWD,30190,0.0,30190.0,At dealer,False,Available,4T1G31AK7PU057922,Toyota City,NY
2023,Camry SE Hybrid,Cavalry Blue,FWD,30190,5580.0,35770.0,Port to dealer,False,,4T1G31AK7PU058763,Kearny Mesa Toyota,CA
2023,Camry SE Hybrid Nightshade,Ice Cap,FWD,31190,0.0,31190.0,At dealer,True,DealerHold,4T1G31AK7PU058911,Younger Toyota,MD
2023,Camry SE Hybrid Nightshade,Ice Cap,FWD,31190,0.0,31190.0,Port to dealer,False,DealerHold,4T1G31AK7PU059542,Lithia Toyota of Springfield,OR
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Factory to port,False,,4T1G31AK7PU30A441,Hansel Toyota,CA
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,1295.0,31485.0,Factory to port,False,,4T1G31AK7PU30C528,Jimmy Vasser Toyota,CA
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,4488.0,34678.0,Factory to port,False,,4T1G31AK7PU31A631,Toyota of Kirkland,WA
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,0.0,30190.0,Factory to port,True,DealerHold,4T1G31AK7PU31B133,I-5 Toyota,WA
2023,Camry SE Hybrid,Ice Cap,FWD,30190,2777.0,32967.0,Factory to port,False,,4T1G31AK7PU31C301,AutoNation Toyota Buena Park,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,2777.0,32967.0,Factory to port,False,,4T1G31AK7PU31C699,AutoNation Toyota Buena Park,CA
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,0.0,30190.0,Factory to port,True,DealerHold,4T1G31AK7PU31D447,Modesto Toyota,CA
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,Factory to port,False,,4T1G31AK7PU31D545,Tustin Toyota,CA
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,29615,0.0,29615.0,Factory to port,False,DealerHold,4T1G31AK7PU608575,Right Toyota,AZ
2023,Camry SE Hybrid,Ice Cap,FWD,29890,0.0,29890.0,Factory to port,False,Available,4T1G31AK7PU613047,Oroville Toyota,CA
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AK7PU614862,Beaverton Toyota,OR
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,Port to dealer,True,DealerHold,4T1G31AK7PU617373,Culver City Toyota,CA
2023,Camry SE Hybrid,Ice Cap,FWD,30190,3995.0,34185.0,At dealer,False,DealerHold,4T1G31AK7PU617521,Huntsville Toyota,TX
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,At dealer,False,,4T1G31AK7PU618099,Toyota of Lompoc,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Port to dealer,False,DealerHold,4T1G31AK7PU618118,Toyota of Lake City,WA
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,0.0,30190.0,At dealer,False,DealerHold,4T1G31AK7PU618149,Maguire Toyota,NY
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,At dealer,False,,4T1G31AK7PU618345,Curry Toyota,NY
2023,Camry SE Hybrid,Ice Cap,FWD,30190,1390.0,31580.0,At dealer,False,Available,4T1G31AK7PU618412,Toyota Chula Vista,CA
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,0.0,30190.0,At dealer,False,DealerHold,4T1G31AK7PU618460,Toyota City,NY
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,0.0,30190.0,At dealer,False,,4T1G31AK7PU618684,Elk Grove Toyota,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AK7PU618779,Toyota Santa Monica,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Port to dealer,True,DealerHold,4T1G31AK7PU618832,Toyota of Puyallup,WA
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,0.0,30190.0,At dealer,False,,4T1G31AK7PU618927,Romeo Toyota of Glens Falls,NY
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,0.0,30190.0,Port to dealer,False,DealerHold,4T1G31AK7PU619057,City Toyota,CA
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,2777.0,32967.0,Port to dealer,False,,4T1G31AK7PU619222,AutoNation Toyota Buena Park,CA
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AK7PU619480,Toyota of North Hollywood,CA
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AK7PU619642,Earnhardt Toyota,AZ
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AK7PU619673,Toyota of Hollywood,CA
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,0.0,30190.0,Port to dealer,True,DealerHold,4T1G31AK7PU619771,Kinderhook Toyota,NY
2024,Camry SE Hybrid,Predawn Gray Mica,FWD,30390,0.0,30390.0,Factory to port,False,,4T1G31AK7RU32G329,"Gale Toyota, Inc.",CT
2023,Camry SE Hybrid Nightshade,Ice Cap,FWD,31190,0.0,31190.0,Port to dealer,False,,4T1G31AK8PU058013,Centennial Toyota,NV
2023,Camry SE Hybrid Nightshade,Ice Cap,FWD,31190,0.0,31190.0,At dealer,False,Available,4T1G31AK8PU058593,City Toyota,CA
2023,Camry SE Hybrid Nightshade,Ice Cap,FWD,31190,0.0,31190.0,Port to dealer,False,,4T1G31AK8PU059081,Elk Grove Toyota,CA
2023,Camry SE Hybrid,Ice Edge,FWD,30190,0.0,30190.0,Port to dealer,False,Available,4T1G31AK8PU059419,Toyota Carlsbad,CA
2023,Camry SE Hybrid Nightshade,Ice Cap,FWD,31190,0.0,31190.0,Port to dealer,True,DealerHold,4T1G31AK8PU059517,Freeman Toyota,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Factory to port,False,,4T1G31AK8PU30B775,Toyota of Santa Maria,CA
2023,Camry SE Hybrid,Ice Cap,FWD,30190,2987.0,33177.0,Factory to port,False,,4T1G31AK8PU30B839,South Coast Toyota,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Factory to port,True,,4T1G31AK8PU31C307,Smithtown Toyota,NY
2023,Camry SE Hybrid Nightshade,Reservoir Blue,FWD,31190,4488.0,35678.0,Factory to port,False,,4T1G31AK8PU31C789,Toyota of Renton,WA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Factory to port,False,,4T1G31AK8PU31D439,Maita's Toyota of Sacramento,CA
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,0.0,30190.0,At dealer,False,Available,4T1G31AK8PU618399,Putnam Toyota,CA
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,0.0,30190.0,At dealer,True,,4T1G31AK8PU618449,Avondale Toyota,AZ
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,0.0,30190.0,Port to dealer,False,DealerHold,4T1G31AK8PU618550,Toyota of Downtown LA,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,At dealer,False,DealerHold,4T1G31AK8PU618595,Toyota of Runnemede,NJ
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,At dealer,False,,4T1G31AK8PU618600,Thousand Oaks Toyota,CA
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,0.0,30190.0,At dealer,False,,4T1G31AK8PU618614,Thousand Oaks Toyota,CA
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,At dealer,False,DealerHold,4T1G31AK8PU618810,City Toyota,CA
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,Port to dealer,False,DealerHold,4T1G31AK8PU618905,Toyota of Orange,CA
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,1995.0,32185.0,Port to dealer,True,DealerHold,4T1G31AK8PU619276,Toyota Carlsbad,CA
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,0.0,30190.0,Port to dealer,False,DealerHold,4T1G31AK8PU619293,White River Toyota,VT
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AK8PU619407,DCH Toyota of Oxnard,CA
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,Port to dealer,False,DealerHold,4T1G31AK8PU619469,Colonial Toyota,CT
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AK8PU619553,Claremont Toyota,CA
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,5112.0,35302.0,Port to dealer,False,,4T1G31AK8PU619598,Norm Reeves Toyota San Diego,CA
2024,Camry SE Hybrid,Ice Edge,FWD,30390,0.0,30390.0,Factory to port,True,,4T1G31AK8RU33A499,One Toyota of Oakland,CA
2023,Camry SE Hybrid Nightshade,Midnight Black Metallic,FWD,31190,0.0,31190.0,At dealer,False,,4T1G31AK9PU056982,Jerry's Toyota,MD
2023,Camry SE Hybrid,Ice Edge,FWD,30190,0.0,30190.0,At dealer,False,DealerHold,4T1G31AK9PU057985,Girard Toyota-BMW,CT
2023,Camry SE Hybrid,Ice Edge,FWD,30190,0.0,30190.0,Port to dealer,False,Available,4T1G31AK9PU059042,Thousand Oaks Toyota,CA
2023,Camry SE Hybrid Nightshade,Midnight Black Metallic,FWD,31190,0.0,31190.0,Port to dealer,False,,4T1G31AK9PU059106,Cochran Toyota,PA
2023,Camry SE Hybrid Nightshade,Ice Cap,FWD,31190,0.0,31190.0,Port to dealer,False,Available,4T1G31AK9PU059266,Freeman Toyota,CA
2023,Camry SE Hybrid,Cavalry Blue,FWD,30190,5580.0,35770.0,Port to dealer,False,,4T1G31AK9PU059588,Kearny Mesa Toyota,CA
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,0.0,30190.0,Factory to port,False,,4T1G31AK9PU30B557,Hansel Toyota,CA
2023,Camry SE Hybrid,Ice Cap,FWD,30190,5112.0,35302.0,Factory to port,False,,4T1G31AK9PU31B036,Norm Reeves Toyota San Diego,CA
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,1190.0,31380.0,Factory to port,False,,4T1G31AK9PU31C705,Simi Valley Toyota,CA
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,0.0,30190.0,At dealer,False,,4T1G31AK9PU616676,Allegheny Toyota,PA
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,At dealer,False,Available,4T1G31AK9PU617309,Gosch Toyota,CA
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,0.0,30190.0,At dealer,False,Available,4T1G31AK9PU618105,Kinderhook Toyota,NY
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,0.0,30190.0,At dealer,False,Available,4T1G31AK9PU618265,Prestige Toyota,NY
2023,Camry SE Hybrid,Ice Cap,FWD,30190,1995.0,32185.0,Port to dealer,False,Available,4T1G31AK9PU618489,Toyota Carlsbad,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,At dealer,False,DealerHold,4T1G31AK9PU618878,Acton Toyota of Littleton,MA
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,At dealer,False,DealerHold,4T1G31AK9PU618945,C F Schwartz Toyota,DE
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AK9PU618959,Toyota of Escondido,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Port to dealer,True,DealerHold,4T1G31AK9PU619108,Toyota Carlsbad,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AK9PU619285,Thousand Oaks Toyota,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,5580.0,35770.0,Port to dealer,True,DealerHold,4T1G31AK9PU619531,Kearny Mesa Toyota,CA
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,Port to dealer,False,DealerHold,4T1G31AK9PU619545,Haley Toyota of Richmond,VA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,2777.0,32967.0,Port to dealer,False,,4T1G31AK9PU619626,AutoNation Toyota Buena Park,CA
2024,Camry SE Hybrid,Ice Cap,FWD,30390,1190.0,31580.0,Factory to port,False,,4T1G31AK9RU32B312,Simi Valley Toyota,CA
2024,Camry SE Hybrid,Predawn Gray Mica,FWD,30390,0.0,30390.0,Factory to port,False,,4T1G31AK9RU32B620,Prestige Toyota,NY
2024,Camry SE Hybrid Nightshade,Ice Cap,FWD,31390,0.0,31390.0,Factory to port,False,,4T1G31AK9RU32C413,South Bay Toyota,CA
2024,Camry SE Hybrid,Predawn Gray Mica,FWD,30390,4966.0,35356.0,Factory to port,False,,4T1G31AK9RU33D847,Toyota of Turnersville,NJ
2023,Camry SE Hybrid,Supersonic Red,FWD,29615,0.0,29615.0,Factory to port,False,DealerHold,4T1G31AKXPU049815,Toyota of Downtown LA,CA
2023,Camry SE Hybrid Nightshade,Ice Cap,FWD,31190,0.0,31190.0,At dealer,False,DealerHold,4T1G31AKXPU058692,Hanlees Fairfield Toyota,CA
2023,Camry SE Hybrid,Cavalry Blue,FWD,30190,4966.0,35156.0,Port to dealer,False,DealerHold,4T1G31AKXPU058885,Toyota of Turnersville,NJ
2023,Camry SE Hybrid,Ice Edge,FWD,30190,0.0,30190.0,Port to dealer,True,DealerHold,4T1G31AKXPU059065,Sloane Toyota of Philadelphia,PA
2023,Camry SE Hybrid,Ice Edge,FWD,30190,0.0,30190.0,Port to dealer,False,DealerHold,4T1G31AKXPU059275,Hertrich Toyota,DE
2023,Camry SE Hybrid Nightshade,Midnight Black Metallic,FWD,31190,0.0,31190.0,Port to dealer,False,,4T1G31AKXPU059325,Toyota of Escondido,CA
2023,Camry SE Hybrid Nightshade,Ice Cap,FWD,31190,0.0,31190.0,Port to dealer,False,DealerHold,4T1G31AKXPU059437,Koons Tysons Toyota,VA
2023,Camry SE Hybrid Nightshade,Ice Cap,FWD,31190,0.0,31190.0,Port to dealer,False,,4T1G31AKXPU059535,First Team Toyota,VA
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,2490.0,32680.0,Factory to port,False,,4T1G31AKXPU30A434,Toyota of El Cajon,CA
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,0.0,30190.0,Factory to port,True,DealerHold,4T1G31AKXPU30B549,Elgin Toyota,IL
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,Factory to port,False,,4T1G31AKXPU30B812,Hansel Toyota,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Factory to port,False,,4T1G31AKXPU30B843,Fordham Toyota,NY
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Factory to port,False,,4T1G31AKXPU31B031,Hartford Toyota,CT
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,0.0,30190.0,Factory to port,False,Available,4T1G31AKXPU31C308,Haddad Toyota,MA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,699.0,30889.0,At dealer,True,Available,4T1G31AKXPU617609,Landers Toyota,AR
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,At dealer,False,,4T1G31AKXPU617951,Curry Toyota,NY
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,0.0,30190.0,At dealer,False,,4T1G31AKXPU617965,Capitol Toyota,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Port to dealer,False,DealerHold,4T1G31AKXPU618078,Heartland Toyota,WA
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,At dealer,False,DealerHold,4T1G31AKXPU618484,Toyota of Downtown LA,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,At dealer,False,,4T1G31AKXPU618842,Thousand Oaks Toyota,CA
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,0.0,30190.0,At dealer,True,,4T1G31AKXPU618937,Toyota Town,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AKXPU618940,Hertrich Toyota of Pocomoke,MD
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AKXPU619053,Capistrano Valley Toyota,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AKXPU619084,Tracy Toyota,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AKXPU619182,Toyota Place,CA
2023,Camry SE Hybrid,Midnight Black Metallic,FWD,30190,0.0,30190.0,At dealer,True,DealerHold,4T1G31AKXPU619375,Toyota of Grand Rapids,MI
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AKXPU619389,First Team Toyota,VA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AKXPU619425,Temecula Valley Toyota,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,At dealer,False,DealerHold,4T1G31AKXPU619490,Arlington Toyota,IL
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,Port to dealer,False,,4T1G31AKXPU619537,Right Toyota,AZ
2023,Camry SE Hybrid,Celestial Silver Metallic,FWD,30190,0.0,30190.0,At dealer,True,DealerHold,4T1G31AKXPU619652,Bob Rohrman Toyota,IN
2023,Camry SE Hybrid,Ice Cap,FWD,30190,0.0,30190.0,Port to dealer,False,DealerHold,4T1G31AKXPU619666,Claremont Toyota,CA
2023,Camry SE Hybrid,Predawn Gray Mica,FWD,30190,0.0,30190.0,Port to dealer,False,DealerHold,4T1G31AKXPU619702,Roberts Toyota,TN
2023,Camry LE Hybrid,Reservoir Blue,FWD,28655,0.0,28655.0,Port to dealer,False,DealerHold,4T1H31AK0PU059371,Corwin Toyota of Bellevue,NE
2023,Camry LE Hybrid,Ice Cap,FWD,28655,0.0,28655.0,Factory to port,False,,4T1H31AK0PU31C905,Maita's Toyota of Sacramento,CA
2023,Camry LE Hybrid,Midnight Black Metallic,FWD,28080,0.0,28080.0,Factory to port,False,Available,4T1H31AK0PU609457,Centennial Toyota,NV
2023,Camry LE Hybrid,Ice Cap,FWD,28655,6383.0,35038.0,Port to dealer,False,DealerHold,4T1H31AK1PU058858,Toyota of Renton,WA
2023,Camry LE Hybrid,Celestial Silver Metallic,FWD,28655,0.0,28655.0,Factory to port,False,,4T1H31AK1PU30A522,Stephen Wade Toyota,UT
2023,Camry LE Hybrid,Celestial Silver Metallic,FWD,28655,0.0,28655.0,Factory to port,False,,4T1H31AK1PU31C895,Magnussen's Toyota of Palo Alto,CA
2023,Camry LE Hybrid,Ice Cap,FWD,28655,0.0,28655.0,Port to dealer,False,Available,4T1H31AK1PU618541,Stone's Town and Country Toyota,ID
2023,Camry LE Hybrid,Celestial Silver Metallic,FWD,28655,395.0,29050.0,At dealer,False,DealerHold,4T1H31AK1PU618958,Toyota 101,CA
2023,Camry LE Hybrid,Midnight Black Metallic,FWD,28655,0.0,28655.0,At dealer,False,Available,4T1H31AK1PU619382,Serra Toyota of Saginaw,MI
2023,Camry LE Hybrid,Ice Cap,FWD,28655,0.0,28655.0,Port to dealer,True,DealerHold,4T1H31AK2PU058206,Toyota of Seattle,WA
2023,Camry LE Hybrid,Predawn Gray Mica,FWD,28655,0.0,28655.0,At dealer,False,Available,4T1H31AK2PU058657,Pinehurst Toyota,NC
2023,Camry LE Hybrid,Midnight Black Metallic,FWD,28655,0.0,28655.0,Port to dealer,False,DealerHold,4T1H31AK2PU059064,Herb Chambers Toyota of Boston,MA
2023,Camry LE Hybrid,Predawn Gray Mica,FWD,28655,0.0,28655.0,Factory to port,False,,4T1H31AK2PU31A444,Maita's Toyota of Sacramento,CA
2023,Camry LE Hybrid,Ice Cap,FWD,28655,0.0,28655.0,Port to dealer,False,DealerHold,4T1H31AK3PU617827,Findlay Toyota,NV
2024,Camry LE Hybrid,Predawn Gray Mica,FWD,28855,1999.0,30854.0,Factory to port,False,,4T1H31AK3RU33E366,Foothills Toyota,WA
2023,Camry LE Hybrid,Ice Edge,FWD,28655,0.0,28655.0,At dealer,False,DealerHold,4T1H31AK4PU059194,Thayer Toyota,OH
2023,Camry LE Hybrid,Ice Cap,FWD,28655,0.0,28655.0,Port to dealer,True,DealerHold,4T1H31AK4PU059423,Matick Toyota,MI
2023,Camry LE Hybrid,Predawn Gray Mica,FWD,28655,0.0,28655.0,At dealer,False,DealerHold,4T1H31AK4PU618534,Lexington Toyota,MA
2023,Camry LE Hybrid,Ice Cap,FWD,28655,0.0,28655.0,At dealer,False,Available,4T1H31AK5PU057664,Toyota of Goldsboro,NC
2023,Camry LE Hybrid,Ice Edge,FWD,28655,0.0,28655.0,Port to dealer,True,Available,4T1H31AK5PU058006,Doxon Toyota,WA
2023,Camry LE Hybrid,Predawn Gray Mica,FWD,28655,0.0,28655.0,Port to dealer,False,DealerHold,4T1H31AK5PU058586,Legends Toyota,KS
